config_id,source,direction,entry_pct,exit_pct,take_profit_pct,stop_loss_pct,max_hold_snapshots,notional_pct,max_concurrent,sessions,positive_sessions,total_trades,total_wins,total_losses,total_pnl,avg_pnl,max_drawdown,total_fees
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h30_n0p35_m5,perp_gap,fade,0.35,0.1,2,1.25,30,0.35,5,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0p1_tp2_sl1p25_h30_n0p35_m8,perp_gap,fade,0.35,0.1,2,1.25,30,0.35,8,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h30_n0p35_m2,perp_gap,fade,0.35,0.1,2,2.5,30,0.35,2,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h30_n0p35_m5,perp_gap,fade,0.35,0.1,2,2.5,30,0.35,5,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0p1_tp2_sl2p5_h30_n0p35_m8,perp_gap,fade,0.35,0.1,2,2.5,30,0.35,8,4,2,30,17,13,20.345769,5.086442,9.574233,21.18448
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h9999_n0p2_m5,perp_gap,fade,0.35,0,1.25,1.25,9999,0.2,5,4,2,18,12,6,20.252715,5.063179,4.333302,7.278029
perp_gap_fade_e0p35_x0_tp1p25_sl1p25_h9999_n0p2_m8,perp_gap,fade,0.35,0,1.25,1.25,9999,0.2,8,4,2,18,12,6,20.252715,5.063179,4.333302,7.278029
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h9999_n0p2_m5,perp_gap,fade,0.35,0,1.25,2.5,9999,0.2,5,4,2,18,12,6,20.252715,5.063179,4.333302,7.278029
perp_gap_fade_e0p35_x0_tp1p25_sl2p5_h9999_n0p2_m8,perp_gap,fade,0.35,0,1.25,2.5,9999,0.2,8,4,2,18,12,6,20.252715,5.063179,4.333302,7.278029
perp_gap_fade_e0p2_x0_tp0p75_sl1p25_h9999_n0p2_m8,perp_gap,fade,0.2,0,0.75,1.25,9999,0.2,8,4,2,55,29,26,20.149996,5.037499,7.091927,20.234243
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h9999_n0p35_m2,perp_gap,fade,0.5,0,0.75,0.75,9999,0.35,2,4,2,7,6,1,20.085642,5.02141,4.229122,4.958417
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h9999_n0p35_m5,perp_gap,fade,0.5,0,0.75,0.75,9999,0.35,5,4,2,7,6,1,20.085642,5.02141,4.229122,4.958417
perp_gap_fade_e0p5_x0_tp0p75_sl0p75_h9999_n0p35_m8,perp_gap,fade,0.5,0,0.75,0.75,9999,0.35,8,4,2,7,6,1,20.085642,5.02141,4.229122,4.958417
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h9999_n0p35_m2,perp_gap,fade,0.5,0,1.25,0.75,9999,0.35,2,4,2,7,6,1,20.085642,5.02141,4.229122,4.958417
perp_gap_fade_e0p5_x0_tp1p25_sl0p75_h9999_n0p35_m5,perp_gap,fade,0.5,0,1.25,0.75,9999,0.35,5,4,2,7,6,1,20.085642,5.02141,4.229122,4.958417
